geometry,id,ID,height_mean,height_min,height_max,Shape_Leng,Shape_Area,BNG_Area
"POLYGON ((-1.19415210697057 52.9079174968872,-1.19418572911503 52.9078924643074,-1.19426426612539 52.9079309317457,-1.19423064487923 52.9079559643033,-1.19415210697057 52.9079174968872))",3945891,0D4F70AF88C527B3E050A00A568A259B,1.33333333333,0.0,3.0,34.4179192649,66.9705241627,24.3811117944
"POLYGON ((-1.1931702654328 52.9071995087545,-1.1931911386868 52.9071404107095,-1.1934287628425 52.9071711486811,-1.19340789048683 52.907230247226,-1.1931702654328 52.9071995087545))",3945892,0D4F70AF88C627B3E050A00A568A259B,4.59259259259,0.0,8.0,76.4134463275,301.727888013,109.850003478
"POLYGON ((-1.19318017115538 52.9073066392979,-1.19333695591864 52.9073269408576,-1.19330243366221 52.9074245108704,-1.19314564710233 52.9074042992916,-1.19318017115538 52.9073066392979))",3945893,0D4F70AF88C727B3E050A00A568A259B,4.5,0.0,8.0,72.5441871943,328.833799395,119.717456141
"POLYGON ((-1.19220452889093 52.9075685260875,-1.19228787458304 52.9075801493549,-1.19226818351196 52.9076316142672,-1.19218483692155 52.9076199910136,-1.19220452889093 52.9075685260875))",3945894,0D4F70AF88C827B3E050A00A568A259B,1.44444444444,0.0,5.0,38.5436046333,92.837804469,33.7988007141
"POLYGON ((-1.19257979471122 52.9075056328558,-1.1926350240333 52.907358043314,-1.19276005335125 52.9073748931776,-1.19270171316335 52.9075219224646,-1.19257979471122 52.9075056328558))",3945895,0D4F70AF88C927B3E050A00A568A259B,3.75,0.0,8.0,83.9938317228,393.060820576,143.099906659
"POLYGON ((-1.19337581074937 52.9078770833903,-1.1934082120834 52.9078136585852,-1.19365551917954 52.9078596540254,-1.19362326516924 52.9079231697808,-1.19337581074937 52.9078770833903))",3945896,0D4F70AF88CA27B3E050A00A568A259B,3.0,0.0,8.0,82.1506200673,353.201918346,128.586101538
"POLYGON ((-1.19327175350005 52.9079077504088,-1.19318077122972 52.9078909516791,-1.19320855612148 52.907835946047,-1.19329953929015 52.9078527442562,-1.19327175350005 52.9079077504088))",3945897,0D4F70AF88CB27B3E050A00A568A259B,0.7,0.0,3.0,42.4115619881,112.421066039,40.9278213521
"POLYGON ((-1.1929541720976 52.907666657377,-1.19320899270281 52.9076922990422,-1.19318889738983 52.9077656054392,-1.19293407588632 52.9077399643592,-1.1929541720976 52.907666657377))",3945898,0D4F70AF88CC27B3E050A00A568A259B,4.0,0.0,8.0,84.9463946731,394.411155197,143.589683405
"POLYGON ((-1.19288802016 52.9077379435415,-1.19276906345337 52.9077223030597,-1.19279587277476 52.9076477835545,-1.19291483037969 52.9076634240632,-1.19288802016 52.9077379435415))",3945899,0D4F70AF88CD27B3E050A00A568A259B,4.11764705882,0.0,7.0,55.2560673435,190.758984762,69.4479663651
"POLYGON ((-1.18981248237576 52.9052937600317,-1.18981471468928 52.9052218603139,-1.18995147061495 52.905223421256,-1.18994924009805 52.9052952310316,-1.18981248237576 52.9052937600317))",3945900,0D4F70AF88CE27B3E050A00A568A259B,2.45,0.0,6.0,56.9813987418,201.967734089,73.5369014496
"POLYGON ((-1.1918781323215 52.9054912929262,-1.19192306066219 52.905425886505,-1.19204574447891 52.9054566549505,-1.19200081613822 52.905522061867,-1.1918781323215 52.9054912929262))",3945901,0D4F70AF88CF27B3E050A00A568A259B,3.05882352941,0.0,7.0,55.715684125,193.271894609,70.3700042301
"POLYGON ((-1.19176463827003 52.9057258628812,-1.19165478868375 52.9057004855339,-1.19170120463457 52.9056270878707,-1.19181105511911 52.9056523758639,-1.19176463827003 52.9057258628812))",3945902,0D4F70AF88D027B3E050A00A568A259B,3.64705882353,0.0,7.0,55.197038694,189.919014225,69.1485851562
"POLYGON ((-1.19194029573926 52.9054025412867,-1.19198675031758 52.9053349870196,-1.192111208307 52.9053663070859,-1.19206460460832 52.9054338602205,-1.19194029573926 52.9054025412867))",3945903,0D4F70AF88D127B3E050A00A568A259B,2.63157894737,0.0,6.0,57.0117505842,202.581018025,73.7597445832
"POLYGON ((-1.1910619374269 52.9055839058007,-1.19130145972284 52.9055280932053,-1.19134690369643 52.9056028341607,-1.19111185231564 52.9056580479705,-1.1910619374269 52.9055839058007))",3945904,0D4F70AF88D227B3E050A00A568A259B,4.23076923077,0.0,6.0,86.1272117631,417.31049314,151.941303678
"POLYGON ((-1.19135580150743 52.9093991923451,-1.19120656079594 52.9093646468833,-1.19128822214696 52.9092353062106,-1.19133605114764 52.9092459690403,-1.19130771828355 52.9092902737684,-1.1914103148722 52.9093143439262,-1.19135580150743 52.9093991923451))",3945905,0D4F70AF88D327B3E050A00A568A259B,4.1935483871,0.0,7.0,86.8343156891,349.755741905,127.322997912
"POLYGON ((-1.19112282613329 52.9094056977196,-1.19105386426555 52.9093879688383,-1.19111038177171 52.9093073590853,-1.19117949186151 52.9093250890831,-1.19112282613329 52.9094056977196))",3945906,0D4F70AF88D427B3E050A00A568A259B,2.84615384615,0.0,6.0,49.0216472171,134.964726265,49.1316948159
"POLYGON ((-1.19149066198769 52.9097270526844,-1.19144092586367 52.9096670246522,-1.19162839707706 52.9096128355266,-1.19164202990981 52.909623355783,-1.19169636271319 52.909620129658,-1.1917029356861 52.9096664693584,-1.19149066198769 52.9097270526844))",3946370,0D4F70AF8AA427B3E050A00A568A259B,3.43333333333,0.0,7.0,78.7989625377,332.217203105,120.936512618
"POLYGON ((-1.19194914683765 52.9096439618042,-1.19195390611194 52.9097878239126,-1.19183939876092 52.9097884837623,-1.1918364136593 52.9096451731579,-1.19194914683765 52.9096439618042))",3946371,0D4F70AF8AA527B3E050A00A568A259B,4.15625,0.0,7.0,78.3146452924,335.303539588,122.059717195
"POLYGON ((-1.19115454205257 52.9097387896817,-1.19132159366123 52.9096872481773,-1.19142153932142 52.9098058684695,-1.19135710136942 52.909824667674,-1.19131147773277 52.9097673647736,-1.19120396915613 52.9097994444174,-1.19115454205257 52.9097387896817))",3946372,0D4F70AF8AA627B3E050A00A568A259B,3.06060606061,0.0,5.0,90.97851794,356.779383478,129.877261446
"POLYGON ((-1.18939893664403 52.9097847229436,-1.18949088639998 52.9097179301668,-1.18960578900969 52.9097757954677,-1.18951383925373 52.9098425892389,-1.18939893664403 52.9097847229436))",3946373,0D4F70AF8AA727B3E050A00A568A259B,3.70833333333,0.0,6.0,65.3772651089,267.03321482,97.2071972828
"POLYGON ((-1.18890863975535 52.9089828539311,-1.18897689195406 52.908911045392,-1.18911472765468 52.9089589098189,-1.18904647635427 52.9090307188204,-1.18890863975535 52.9089828539311))",3946374,0D4F70AF8AA827B3E050A00A568A259B,2.84,0.0,7.0,65.9671999387,270.505396902,98.4748348857
"POLYGON ((-1.18711689871649 52.9084025783478,-1.18694020998148 52.9083493216459,-1.18701429673798 52.908259844475,-1.18719053541701 52.9083132779029,-1.18711689871649 52.9084025783478))",3946375,0D4F70AF8AA927B3E050A00A568A259B,4.63157894737,0.0,8.0,80.8164688767,405.074087683,147.467631798
"POLYGON ((-1.18736687291075 52.9083694087193,-1.18730745654117 52.908437770903,-1.18718358874488 52.9083984495498,-1.1872430060128 52.9083300873041,-1.18736687291075 52.9083694087193))",3946376,0D4F70AF8AAA27B3E050A00A568A259B,4.95,0.0,9.0,59.6584555013,221.999451378,80.8189263654
"POLYGON ((-1.18887961698488 52.9095020614442,-1.18904528069647 52.9093656545454,-1.18913729513106 52.9094069139557,-1.18897223329069 52.9095429658773,-1.18887961698488 52.9095020614442))",3946377,0D4F70AF8AAB27B3E050A00A568A259B,3.44444444444,0.0,7.0,87.8707080799,398.004766305,144.88650947
"POLYGON ((-1.18893962354768 52.9092586791601,-1.18886826407643 52.9092261007007,-1.1889437405267 52.9091655778925,-1.18901509909962 52.9091981563974,-1.18893962354768 52.9092586791601))",3946378,0D4F70AF8AAC27B3E050A00A568A259B,2.69230769231,0.0,7.0,47.8831644989,139.268406708,50.6987352696
"POLYGON ((-1.18870341962825 52.9096610496903,-1.18847991249725 52.9095585731967,-1.18854996042825 52.9095021492081,-1.18877480874392 52.9096044541,-1.18870341962825 52.9096610496903))",3946379,0D4F70AF8AAD27B3E050A00A568A259B,4.19444444444,0.0,7.0,88.7459441443,409.09502947,148.922860595
"POLYGON ((-1.18787858024559 52.9098615433672,-1.18763821263502 52.9097542761204,-1.18769634351545 52.9097070301669,-1.18793671112598 52.9098142969891,-1.18787858024559 52.9098615433672))",3946380,0D4F70AF8AAE27B3E050A00A568A259B,2.34375,0.0,4.0,88.2930076824,361.483118126,131.589492194
"POLYGON ((-1.18696966394251 52.9093895919317,-1.18703336976756 52.909338428698,-1.18711991705535 52.9093777649088,-1.18705621123026 52.909428928096,-1.18696966394251 52.9093895919317))",3946381,0D4F70AF8AAF27B3E050A00A568A259B,2.53846153846,0.0,4.0,47.7486294571,142.479398113,51.8672611272
"POLYGON ((-1.19166466116664 52.9099414629874,-1.19184175953337 52.9100532365495,-1.19176975147844 52.9100953566791,-1.19159296303048 52.9099828659538,-1.19166466116664 52.9099414629874))",3946382,0D4F70AF8AB027B3E050A00A568A259B,4.08333333333,0.0,7.0,79.3630380647,317.398648493,115.540245922
"POLYGON ((-1.19174289095298 52.9103642253668,-1.19166380686856 52.910418972087,-1.19153555170047 52.9103512192387,-1.19161463668321 52.9102964724329,-1.19174289095298 52.9103642253668))",3946383,0D4F70AF8AB127B3E050A00A568A259B,4.31818181818,0.0,8.0,64.7658132831,254.384454014,92.6002189982
"POLYGON ((-1.19150475296095 52.9103042648518,-1.19142250680673 52.9103531472967,-1.19131650739979 52.9102880624263,-1.19139875445235 52.9102391804497,-1.19150475296095 52.9103042648518))",3946384,0D4F70AF8AB227B3E050A00A568A259B,4.70588235294,0.0,8.0,59.3884082541,216.466435566,78.7976487801
"POLYGON ((-1.19079954851303 52.9103966420731,-1.19088994777669 52.91045299122,-1.19071552998267 52.9105565301146,-1.19062513071897 52.9105001805607,-1.19079954851303 52.9103966420731))",3946385,0D4F70AF8AB327B3E050A00A568A259B,2.86111111111,0.0,5.0,83.4344918281,394.287929191,143.526675385
"POLYGON ((-1.19131528748748 52.9106092439898,-1.19115328261406 52.9107010018969,-1.19106542737927 52.9106437711234,-1.19122697231524 52.9105527292741,-1.19131528748748 52.9106092439898))",3946386,0D4F70AF8AB427B3E050A00A568A259B,4.0,0.0,7.0,78.0853308305,354.495095268,129.040591701
"POLYGON ((-1.1904018679299 52.9101606607035,-1.19057554012223 52.9100572070001,-1.1906561055285 52.9101065675425,-1.1904818476346 52.9102095676889,-1.1904018679299 52.9101606607035))",3946387,0D4F70AF8AB527B3E050A00A568A259B,3.33333333333,0.0,6.0,79.8005786511,345.90773775,125.917556217
"POLYGON ((-1.19014859781683 52.9102346260168,-1.18995557591324 52.9103470261592,-1.18985400609899 52.9102837680349,-1.19004704507056 52.9101704689755,-1.19014859781683 52.9102346260168))",3946388,0D4F70AF8AB627B3E050A00A568A259B,2.9347826087,0.0,5.0,92.4813631703,488.202478369,177.714770453
"POLYGON ((-1.19196116000722 52.9111007684665,-1.19205935035937 52.9111701149993,-1.19188742269531 52.9112597389268,-1.191788941289 52.9111900312029,-1.19196116000722 52.9111007684665))",3946389,0D4F70AF8AB727B3E050A00A568A259B,4.97368421053,0.0,8.0,84.3146122456,426.578474637,155.275861759
"POLYGON ((-1.19148845302966 52.9112041687548,-1.19173107720826 52.9111990764846,-1.19173468933398 52.911276678825,-1.19149295718247 52.9112817775868,-1.19148845302966 52.9112041687548))",3946390,0D4F70AF8AB827B3E050A00A568A259B,3.54545454545,0.0,7.0,82.6165215303,386.628219378,140.733465066
"POLYGON ((-1.19146649820415 52.9111454087962,-1.1913785746973 52.9111956007391,-1.1912257452163 52.9110979254562,-1.19131381604684 52.9110478244113,-1.19146649820415 52.9111454087962))",3946391,0D4F70AF8AB927B3E050A00A568A259B,5.27272727273,0.0,8.0,76.5109292747,333.94535496,121.557463965
"POLYGON ((-1.1912995013928 52.9110179722155,-1.19120914884143 52.9110708442567,-1.19105921822383 52.9109772338623,-1.19115001903452 52.9109242750293,-1.1912995013928 52.9110179722155))",3946392,0D4F70AF8ABA27B3E050A00A568A259B,4.66666666667,0.0,8.0,76.1017047844,337.094851924,122.704597218
"POLYGON ((-1.18633286171136 52.9106492291317,-1.18634474013432 52.9107136747516,-1.18615058994679 52.9107269083003,-1.18613871152383 52.9106624632419,-1.18633286171136 52.9106492291317))",3946393,0D4F70AF8ABB27B3E050A00A568A259B,3.20833333333,0.0,6.0,67.4392637165,260.335940364,94.7653137305
"POLYGON ((-1.19781469199406 52.9156039817293,-1.19788531844009 52.9155644556276,-1.19800684253173 52.9156436627141,-1.19793636520605 52.915683189827,-1.19781469199406 52.9156039817293))",3946394,0D4F70AF8ABC27B3E050A00A568A259B,2.4,0.0,4.0,61.2935388473,213.619495972,77.7421854976
"POLYGON ((-1.19812874481429 52.915428560747,-1.19820238510808 52.9153868076448,-1.19832363251865 52.9154649333262,-1.19824999222486 52.9155066868948,-1.19812874481429 52.915428560747))",3946395,0D4F70AF8ABD27B3E050A00A568A259B,2.73913043478,0.0,5.0,62.0115283747,222.27201709,80.8917367368
"POLYGON ((-1.17469259916004 52.895909111842,-1.1749039673566 52.8959330523285,-1.17488653465016 52.8959900142345,-1.17467442264854 52.8959660678184,-1.17469259916004 52.895909111842))",3946665,0D4F70AF8BCB27B3E050A00A568A259B,3.58333333333,0.0,8.0,69.3543765684,256.499043511,93.4320722826
"POLYGON ((-1.17423990125701 52.8962255400909,-1.17428362136364 52.896162019108,-1.17444709677914 52.8962031577816,-1.17440337757081 52.8962666787042,-1.17423990125701 52.8962255400909))",3946666,0D4F70AF8BCC27B3E050A00A568A259B,3.5652173913,0.0,8.0,64.819307597,250.254161476,91.1562166085
"POLYGON ((-1.17441448434119 52.8958775150618,-1.17462064230911 52.8959018701362,-1.17460322667064 52.8959579324936,-1.17439632489769 52.8959335725734,-1.17441448434119 52.8958775150618))",3946667,0D4F70AF8BCD27B3E050A00A568A259B,4.13636363636,0.0,8.0,67.9171222591,246.73163568,89.8743426205
"POLYGON ((-1.18594242245412 52.8976066664055,-1.18647446135952 52.8976141744416,-1.18647242937031 52.8976830190889,-1.185940385075 52.897675780931,-1.18594242245412 52.8976066664055))",3946668,0D4F70AF8BCE27B3E050A00A568A259B,3.48611111111,0.0,9.0,143.94689308,754.215412712,274.707751245
"POLYGON ((-1.18521628187022 52.8976050174011,-1.1855849028523 52.8976070939653,-1.18558362005805 52.8976755842212,-1.1852149972793 52.8976735076603,-1.18521628187022 52.8976050174011))",3946669,0D4F70AF8BCF27B3E050A00A568A259B,3.04166666667,0.0,7.0,107.352594026,518.689492878,188.922253186
"POLYGON ((-1.18419067980133 52.8975993312345,-1.18456450292725 52.8976014468158,-1.18456321025152 52.8976703863159,-1.18419012913401 52.897668275615,-1.18419067980133 52.8975993312345))",3946670,0D4F70AF8BD027B3E050A00A568A259B,3.42,0.0,8.0,108.59411915,528.935747001,192.654328261
"POLYGON ((-1.18588535158529 52.898550520119,-1.18625473254212 52.8985521501214,-1.18625350454509 52.8986177641667,-1.18588486559669 52.8986161390438,-1.18588535158529 52.898550520119))",3946671,0D4F70AF8BD127B3E050A00A568A259B,3.86538461538,0.0,8.0,106.376788519,497.435993781,181.173214464
"POLYGON ((-1.18544463271678 52.8985479499391,-1.18581474849551 52.8985500362121,-1.18581427149005 52.8986152059122,-1.18544415481299 52.8986131196423,-1.18544463271678 52.8985479499391))",3946672,0D4F70AF8BD227B3E050A00A568A259B,4.25,0.0,9.0,106.458932408,495.521973106,180.476138202
"POLYGON ((-1.18468312096848 52.8986083515669,-1.18468347670136 52.8985418325524,-1.1848679529316 52.8985421988695,-1.18486759719872 52.8986087178834,-1.18468312096848 52.8986083515669))",3946673,0D4F70AF8BD327B3E050A00A568A259B,3.91666666667,0.0,8.0,65.6227502744,252.087836266,91.8140099798
"POLYGON ((-1.18538075261855 52.8985457146464,-1.18537950575691 52.8986122271523,-1.18518999267291 52.898610928246,-1.18519123953455 52.8985444157381,-1.18538075261855 52.8985457146464))",3946674,0D4F70AF8BD427B3E050A00A568A259B,4.20833333333,0.0,8.0,66.7456929353,258.975930634,94.3227309513
"POLYGON ((-1.18493581346478 52.8986096353004,-1.18493662374523 52.8985426697712,-1.18512361795317 52.8985435026548,-1.18512280857108 52.8986104676409,-1.18493581346478 52.8986096353004))",3946675,0D4F70AF8BD527B3E050A00A568A259B,4.29166666667,0.0,8.0,66.349591762,257.254629262,93.6958202916
"POLYGON ((-1.18417599504087 52.8986035238832,-1.18417677208362 52.8985383563331,-1.18436555034574 52.8985392022222,-1.18436477330298 52.898604369771,-1.18417599504087 52.8986035238832))",3946676,0D4F70AF8BD627B3E050A00A568A259B,4.04166666667,0.0,9.0,66.0831816725,252.736284774,92.0502091959
"POLYGON ((-1.18443225474715 52.8986048330856,-1.18443390674901 52.8985405699505,-1.18461642465191 52.8985422720245,-1.18461477354838 52.8986065346152,-1.18443225474715 52.8986048330856))",3946677,0D4F70AF8BD727B3E050A00A568A259B,3.70833333333,0.0,8.0,64.3615039832,241.008137189,87.7786354094
"POLYGON ((-1.18232332846309 52.8973763286552,-1.18239766764611 52.8974230456116,-1.18229907215373 52.8974804385393,-1.18222473207235 52.8974337216448,-1.18232332846309 52.8973763286552))",3946678,0D4F70AF8BD827B3E050A00A568A259B,3.33333333333,0.0,7.0,54.4047405248,182.265271995,66.3871560428
"POLYGON ((-1.18209407480913 52.8975122888448,-1.18219636327565 52.8974482690296,-1.18230516901955 52.8975119431112,-1.18220288863784 52.8975755135962,-1.18209407480913 52.8975122888448))",3946679,0D4F70AF8BD927B3E050A00A568A259B,4.38461538462,0.0,7.0,66.4492547973,275.91318256,100.49649793
"POLYGON ((-1.18193410821307 52.8975920925206,-1.18202706048888 52.8975344808124,-1.18215173587054 52.8976079729284,-1.18205893271512 52.8976655856227,-1.18193410821307 52.8975920925206))",3946680,0D4F70AF8BDA27B3E050A00A568A259B,5.07692307692,0.0,8.0,68.4814058589,287.859577821,104.847340253
"POLYGON ((-1.18173525624349 52.8973448640855,-1.18182429545785 52.8974003122253,-1.18158928629786 52.897541895112,-1.18145877635838 52.8974625194468,-1.18140691392204 52.8974931754129,-1.1815308059728 52.8975687306174,-1.18107795535622 52.897839787745,-1.1809382143289 52.8977533359665,-1.18093824217673 52.8976335072897,-1.18189010783238 52.8970628546189,-1.18196491773265 52.8971082263578,-1.18213141148748 52.8971080236845,-1.18213200886721 52.8969972783205,-1.18237503099948 52.896998500866,-1.18237287055113 52.8971923871608,-1.18233754430255 52.897213268964,-1.18213761615112 52.8972127926288,-1.18213368871667 52.8972240024909,-1.18206302004985 52.8972666650774,-1.18193072156465 52.8971875468555,-1.18184981839178 52.8972368814191,-1.18198047475662 52.8973163474536,-1.18191116613914 52.8973577614025,-1.181811947216 52.8972981979839,-1.18173525624349 52.8973448640855))",3946681,0D4F70AF8BDB27B3E050A00A568A259B,4.81774193548,0.0,12.0,611.727194904,6917.62364658,2519.62823042
"POLYGON ((-1.1820141013923 52.898088856883,-1.18213074942869 52.8979727974811,-1.18221342677422 52.8980030314911,-1.18209677065299 52.8981195400426,-1.1820141013923 52.898088856883))",3946682,0D4F70AF8BDC27B3E050A00A568A259B,4.04166666667,0.0,9.0,71.7317113194,270.477187275,98.5141178545
"POLYGON ((-1.18181884717544 52.8978398554823,-1.18170528125876 52.8979500925619,-1.18162558452337 52.8979194298744,-1.18173840753328 52.8978091872979,-1.18181884717544 52.8978398554823))",3947149,0D4F70AF8DAF27B3E050A00A568A259B,4.5652173913,0.0,8.0,68.9750463268,252.629268566,92.0141986848
"POLYGON ((-1.18267579683716 52.8991860678993,-1.1828807501643 52.8991569130589,-1.18290345957467 52.8992141514218,-1.18269776244247 52.8992433013468,-1.18267579683716 52.8991860678993))",3947150,0D4F70AF8DB027B3E050A00A568A259B,3.78260869565,0.0,8.0,68.6651550213,254.800285902,92.7992935974
